person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day,action_order,first_dt,last_dt,trip_id,action_order_in_trip
0,2009-06-13,05:02:52,05:03:10,0.3,3,74,116.08208,40.0909,22594.2,0,0,1,0,Pv90,pv,33,31,2009-06-13 05:02:52,2009-06-13 05:03:10,2,31
0,2009-06-13,05:07:02,05:08:32,1.5,3,75,116.082019,40.095404,22809.0,0,0,1,0,Pv91,pv,34,32,2009-06-13 05:07:02,2009-06-13 05:08:32,2,32
0,2009-06-13,05:08:37,05:12:17,3.7,3,74,116.08208,40.0909,22594.2,0,0,1,0,Pv90,pv,35,33,2009-06-13 05:08:37,2009-06-13 05:12:17,2,33
0,2009-06-13,05:15:27,05:18:42,3.2,3,75,116.082019,40.095404,22809.0,0,0,1,0,Pv91,pv,36,34,2009-06-13 05:15:27,2009-06-13 05:18:42,2,34
0,2009-06-13,05:50:20,05:52:20,2.0,3,74,116.08208,40.0909,22594.2,0,0,1,0,Pv90,pv,37,35,2009-06-13 05:50:20,2009-06-13 05:52:20,2,35
0,2009-06-13,05:52:25,05:52:35,0.2,3,75,116.082019,40.095404,22809.0,0,0,1,0,Pv91,pv,38,36,2009-06-13 05:52:25,2009-06-13 05:52:35,2,36
0,2009-06-13,05:52:40,05:52:55,0.2,3,74,116.08208,40.0909,22594.2,0,0,1,0,Pv90,pv,39,37,2009-06-13 05:52:40,2009-06-13 05:52:55,2,37
0,2009-06-13,05:53:00,05:55:00,2.0,3,75,116.082019,40.095404,22809.0,0,0,1,0,Pv91,pv,40,38,2009-06-13 05:53:00,2009-06-13 05:55:00,2,38
0,2009-06-13,05:55:05,06:02:23,7.3,3,74,116.08208,40.0909,22594.2,0,0,1,0,Pv90,pv,41,39,2009-06-13 05:55:05,2009-06-13 06:02:23,2,39
0,2009-06-13,06:02:28,06:03:13,0.8,3,75,116.082019,40.095404,22809.0,0,0,1,0,Pv91,pv,42,40,2009-06-13 06:02:28,2009-06-13 06:03:13,2,40
0,2009-06-13,06:03:18,06:24:31,21.2,2,75,116.076154,40.095358,23259.4,0,0,1,0,Pv88,pv,43,41,2009-06-13 06:03:18,2009-06-13 06:24:31,2,41
0,2009-06-13,06:27:11,06:53:56,26.8,1,76,116.070228,40.099815,23927.0,0,0,1,0,Pv87,pv,44,42,2009-06-13 06:27:11,2009-06-13 06:53:56,2,42
0,2009-06-13,06:54:01,07:29:57,35.9,2,76,116.076093,40.099862,23478.7,0,0,1,0,Pv89,pv,45,43,2009-06-13 06:54:01,2009-06-13 07:29:57,2,43
0,2009-06-13,07:30:02,08:12:09,42.1,3,76,116.081958,40.099909,23032.6,0,0,1,0,Pv92,pv,46,44,2009-06-13 07:30:02,2009-06-13 08:12:09,2,44
0,2009-06-13,08:12:14,08:37:39,25.4,3,77,116.081898,40.104413,23264.8,0,0,1,0,Pv93,pv,47,45,2009-06-13 08:12:14,2009-06-13 08:37:39,2,45
0,2009-06-13,08:37:44,08:39:49,2.1,4,77,116.087764,40.104459,22825.4,0,0,1,0,Pv94,pv,48,46,2009-06-13 08:37:44,2009-06-13 08:39:49,2,46
0,2009-06-13,08:39:54,08:39:59,0.1,3,77,116.081898,40.104413,23264.8,0,0,1,0,Pv93,pv,49,47,2009-06-13 08:39:54,2009-06-13 08:39:59,2,47
0,2009-06-13,08:40:04,08:40:04,0.0,4,77,116.087764,40.104459,22825.4,0,0,1,0,Pv94,pv,50,48,2009-06-13 08:40:04,2009-06-13 08:40:04,2,48
0,2009-06-13,08:40:09,08:40:14,0.1,3,77,116.081898,40.104413,23264.8,0,0,1,0,Pv93,pv,51,49,2009-06-13 08:40:09,2009-06-13 08:40:14,2,49
0,2009-06-13,08:40:19,09:01:49,21.5,4,77,116.087764,40.104459,22825.4,0,0,1,0,Pv94,pv,52,50,2009-06-13 08:40:19,2009-06-13 09:01:49,2,50
0,2009-06-13,09:01:54,09:13:09,11.2,5,77,116.093629,40.104505,22388.6,0,0,1,0,Pv95,pv,53,51,2009-06-13 09:01:54,2009-06-13 09:13:09,2,51
0,2009-06-13,12:10:56,12:49:18,38.4,21,81,116.187269,40.123219,17356.6,0,0,1,0,Pv96,none,54,52,2009-06-13 12:10:56,2009-06-13 12:49:18,2,52
0,2009-06-14,06:53:03,07:12:44,19.7,21,81,116.187269,40.123219,17356.6,0,0,0,1,Pn240,pn,1,1,2009-06-14 06:53:03,2009-06-14 07:12:44,1,1
0,2009-06-14,08:07:40,08:08:05,0.4,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn242,pn,2,2,2009-06-14 08:07:40,2009-06-14 08:08:05,1,2
0,2009-06-14,08:08:10,08:19:20,11.2,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn241,pn,3,3,2009-06-14 08:08:10,2009-06-14 08:19:20,1,3
0,2009-06-14,08:19:25,08:20:25,1.0,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn242,pn,4,4,2009-06-14 08:19:25,2009-06-14 08:20:25,1,4
0,2009-06-14,08:20:30,08:33:53,13.4,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn241,pn,5,5,2009-06-14 08:20:30,2009-06-14 08:33:53,1,5
0,2009-06-14,08:33:58,09:18:55,45.0,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn242,pn,6,6,2009-06-14 08:33:58,2009-06-14 09:18:55,1,6
0,2009-06-14,09:19:30,11:30:40,131.2,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn241,pn,7,7,2009-06-14 09:19:30,2009-06-14 11:30:40,1,7
0,2009-06-14,11:30:45,16:14:28,283.7,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn242,home,8,8,2009-06-14 11:30:45,2009-06-14 16:14:28,1,8
0,2009-06-14,16:17:38,16:20:13,2.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,9,0,2009-06-14 16:17:38,2009-06-14 16:20:13,1,0
0,2009-06-14,16:20:18,16:21:23,1.1,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,10,1,2009-06-14 16:20:18,2009-06-14 16:21:23,2,1
0,2009-06-15,05:56:03,05:56:29,0.4,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-06-15 05:56:03,2009-06-15 05:56:29,1,1
0,2009-06-15,05:56:34,05:58:34,2.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,2,0,2009-06-15 05:56:34,2009-06-15 05:58:34,1,0
0,2009-06-15,05:58:39,06:01:44,3.1,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn244,pn,3,1,2009-06-15 05:58:39,2009-06-15 06:01:44,2,1
0,2009-06-15,06:01:49,06:03:54,2.1,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn243,pn,4,2,2009-06-15 06:01:49,2009-06-15 06:03:54,2,2
0,2009-06-15,07:03:07,07:04:37,1.5,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn244,home,5,3,2009-06-15 07:03:07,2009-06-15 07:04:37,2,3
0,2009-06-15,07:04:42,07:06:42,2.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,6,0,2009-06-15 07:04:42,2009-06-15 07:06:42,2,0
0,2009-06-15,07:06:47,07:11:32,4.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,7,1,2009-06-15 07:06:47,2009-06-15 07:11:32,3,1
0,2009-06-15,07:11:37,07:13:07,1.5,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,8,0,2009-06-15 07:11:37,2009-06-15 07:13:07,3,0
0,2009-06-15,07:13:12,07:15:07,1.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn244,pn,9,1,2009-06-15 07:13:12,2009-06-15 07:15:07,4,1
0,2009-06-15,07:15:12,07:16:52,1.7,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn243,pn,10,2,2009-06-15 07:15:12,2009-06-15 07:16:52,4,2
0,2009-06-15,10:57:19,11:00:29,3.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn244,home,11,3,2009-06-15 10:57:19,2009-06-15 11:00:29,4,3
0,2009-06-15,11:00:34,11:04:39,4.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,12,0,2009-06-15 11:00:34,2009-06-15 11:04:39,4,0
0,2009-06-15,11:04:44,11:07:58,3.2,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,13,1,2009-06-15 11:04:44,2009-06-15 11:07:58,5,1
0,2009-06-15,12:00:50,12:04:10,3.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,14,0,2009-06-15 12:00:50,2009-06-15 12:04:10,5,0
0,2009-06-15,12:04:15,12:07:25,3.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn244,pn,15,1,2009-06-15 12:04:15,2009-06-15 12:07:25,6,1
0,2009-06-15,12:07:30,18:33:31,386.0,44,53,116.323474,39.99796,1000.0,0,0,0,1,Pn243,pn,16,2,2009-06-15 12:07:30,2009-06-15 18:33:31,6,2
0,2009-06-15,18:33:36,18:35:26,1.8,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn244,home,17,3,2009-06-15 18:33:36,2009-06-15 18:35:26,6,3
0,2009-06-15,18:35:31,18:37:51,2.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,18,0,2009-06-15 18:35:31,2009-06-15 18:37:51,6,0
0,2009-06-15,18:37:56,18:39:11,1.2,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,none,19,1,2009-06-15 18:37:56,2009-06-15 18:39:11,7,1
0,2009-06-16,05:41:28,05:43:58,2.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pv,1,1,2009-06-16 05:41:28,2009-06-16 05:43:58,1,1
0,2009-06-16,05:53:33,06:31:12,37.6,42,50,116.311896,39.984378,2692.6,0,0,1,0,Pv97,pn,2,2,2009-06-16 05:53:33,2009-06-16 06:31:12,1,2
0,2009-06-16,06:41:37,07:05:07,23.5,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn249,pn,3,3,2009-06-16 06:41:37,2009-06-16 07:05:07,1,3
0,2009-06-16,07:05:12,07:09:32,4.3,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn250,pn,4,4,2009-06-16 07:05:12,2009-06-16 07:09:32,1,4
0,2009-06-16,10:14:06,10:15:01,0.9,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn249,pn,5,5,2009-06-16 10:14:06,2009-06-16 10:15:01,1,5
0,2009-06-16,10:16:21,10:18:41,2.3,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn247,home,6,6,2009-06-16 10:16:21,2009-06-16 10:18:41,1,6
0,2009-06-16,10:18:46,10:49:11,30.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,7,0,2009-06-16 10:18:46,2009-06-16 10:49:11,1,0
0,2009-06-16,10:49:16,10:51:11,1.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn247,pn,8,1,2009-06-16 10:49:16,2009-06-16 10:51:11,2,1
0,2009-06-16,10:51:16,10:52:31,1.2,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn250,pn,9,2,2009-06-16 10:51:16,2009-06-16 10:52:31,2,2
0,2009-06-16,10:52:36,10:54:16,1.7,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn249,pn,10,3,2009-06-16 10:52:36,2009-06-16 10:54:16,2,3
0,2009-06-16,10:54:21,10:54:44,0.4,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn250,pn,11,4,2009-06-16 10:54:21,2009-06-16 10:54:44,2,4
0,2009-06-16,11:57:48,11:58:28,0.7,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn249,pn,12,5,2009-06-16 11:57:48,2009-06-16 11:58:28,2,5
0,2009-06-16,11:58:33,12:00:23,1.8,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn250,pn,13,6,2009-06-16 11:58:33,2009-06-16 12:00:23,2,6
0,2009-06-16,12:00:28,12:01:03,0.6,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn247,pn,14,7,2009-06-16 12:00:28,2009-06-16 12:01:03,2,7
0,2009-06-16,12:01:08,12:01:28,0.3,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn250,pn,15,8,2009-06-16 12:01:08,2009-06-16 12:01:28,2,8
0,2009-06-16,12:01:33,14:02:35,121.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn247,home,16,9,2009-06-16 12:01:33,2009-06-16 14:02:35,2,9
0,2009-06-16,14:02:45,14:05:25,2.7,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,17,0,2009-06-16 14:02:45,2009-06-16 14:05:25,2,0
0,2009-06-16,14:05:30,14:07:10,1.7,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pn,18,1,2009-06-16 14:05:30,2009-06-16 14:07:10,3,1
0,2009-06-16,14:58:00,14:58:40,0.7,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn247,pn,19,2,2009-06-16 14:58:00,2009-06-16 14:58:40,3,2
0,2009-06-16,15:00:45,15:02:13,1.5,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn249,pn,20,3,2009-06-16 15:00:45,2009-06-16 15:02:13,3,3
0,2009-06-16,15:02:18,15:03:03,0.8,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn250,pn,21,4,2009-06-16 15:02:18,2009-06-16 15:03:03,3,4
0,2009-06-16,15:03:08,15:03:18,0.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn247,pn,22,5,2009-06-16 15:03:08,2009-06-16 15:03:18,3,5
0,2009-06-16,16:16:38,16:17:51,1.2,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn249,pn,23,6,2009-06-16 16:16:38,2009-06-16 16:17:51,3,6
0,2009-06-16,16:19:26,16:22:06,2.7,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn247,home,24,7,2009-06-16 16:19:26,2009-06-16 16:22:06,3,7
0,2009-06-16,16:22:11,16:26:01,3.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,25,0,2009-06-16 16:22:11,2009-06-16 16:26:01,3,0
0,2009-06-16,16:26:06,21:59:32,333.4,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pv,26,1,2009-06-16 16:26:06,2009-06-16 21:59:32,4,1
0,2009-06-16,22:12:12,22:13:52,1.7,42,50,116.311896,39.984378,2692.6,0,0,1,0,Pv97,pv,27,2,2009-06-16 22:12:12,2009-06-16 22:13:52,4,2
0,2009-06-16,22:44:52,22:57:07,12.2,43,30,116.318646,39.89432,12510.0,0,0,1,0,Pv98,pv,28,3,2009-06-16 22:44:52,2009-06-16 22:57:07,4,3
0,2009-06-16,23:32:17,23:46:22,14.1,43,47,116.317886,39.970899,4031.1,0,0,1,0,Pv99,none,29,4,2009-06-16 23:32:17,2009-06-16 23:46:22,4,4
0,2009-06-17,01:13:17,06:10:36,297.3,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,1,1,2009-06-17 01:13:17,2009-06-17 06:10:36,1,1
0,2009-06-17,06:10:41,06:12:31,1.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,2,0,2009-06-17 06:10:41,2009-06-17 06:12:31,1,0
0,2009-06-17,06:12:36,06:20:16,7.7,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn251,pn,3,1,2009-06-17 06:12:36,2009-06-17 06:20:16,2,1
0,2009-06-17,06:20:31,09:34:47,194.3,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn253,pn,4,2,2009-06-17 06:20:31,2009-06-17 09:34:47,2,2
0,2009-06-17,09:36:03,09:39:06,3.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn251,home,5,3,2009-06-17 09:36:03,2009-06-17 09:39:06,2,3
0,2009-06-17,09:39:11,10:18:50,39.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,6,0,2009-06-17 09:39:11,2009-06-17 10:18:50,2,0
0,2009-06-17,10:18:55,10:22:25,3.5,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn251,pn,7,1,2009-06-17 10:18:55,2009-06-17 10:22:25,3,1
0,2009-06-17,10:24:15,11:13:20,49.1,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn253,none,8,2,2009-06-17 10:24:15,2009-06-17 11:13:20,3,2
0,2009-06-18,00:59:46,01:02:11,2.4,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn254,home,1,1,2009-06-18 00:59:46,2009-06-18 01:02:11,1,1
0,2009-06-18,01:02:16,01:04:46,2.5,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,2,0,2009-06-18 01:02:16,2009-06-18 01:04:46,1,0
0,2009-06-18,01:04:51,02:30:39,85.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,3,1,2009-06-18 01:04:51,2009-06-18 02:30:39,2,1
0,2009-06-18,02:30:44,02:32:19,1.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,4,0,2009-06-18 02:30:44,2009-06-18 02:32:19,2,0
0,2009-06-18,02:32:24,03:24:27,52.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn254,home,5,1,2009-06-18 02:32:24,2009-06-18 03:24:27,3,1
0,2009-06-18,03:24:32,03:29:57,5.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,6,0,2009-06-18 03:24:32,2009-06-18 03:29:57,3,0
0,2009-06-18,03:30:02,09:21:13,351.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn254,home,7,1,2009-06-18 03:30:02,2009-06-18 09:21:13,4,1
0,2009-06-18,09:21:18,09:23:58,2.7,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,8,0,2009-06-18 09:21:18,2009-06-18 09:23:58,4,0
0,2009-06-18,09:24:03,09:26:08,2.1,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,9,1,2009-06-18 09:24:03,2009-06-18 09:26:08,5,1
0,2009-06-18,11:21:06,11:22:41,1.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,10,0,2009-06-18 11:21:06,2009-06-18 11:22:41,5,0
0,2009-06-18,11:22:46,11:24:41,1.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn254,none,11,1,2009-06-18 11:22:46,2009-06-18 11:24:41,6,1
0,2009-06-19,00:41:21,00:43:26,2.1,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn257,sw,1,1,2009-06-19 00:41:21,2009-06-19 00:43:26,1,1
0,2009-06-19,00:47:56,00:47:56,0.0,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pn,2,2,2009-06-19 00:47:56,2009-06-19 00:47:56,1,2
0,2009-06-19,01:39:06,01:40:06,1.0,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn260,pn,3,3,2009-06-19 01:39:06,2009-06-19 01:40:06,1,3
0,2009-06-19,03:59:18,04:01:18,2.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn257,home,4,4,2009-06-19 03:59:18,2009-06-19 04:01:18,1,4
0,2009-06-19,04:01:23,04:15:23,14.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,5,0,2009-06-19 04:01:23,2009-06-19 04:15:23,1,0
0,2009-06-19,04:15:28,05:59:59,104.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,6,1,2009-06-19 04:15:28,2009-06-19 05:59:59,2,1
0,2009-06-19,06:00:04,06:01:24,1.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,7,0,2009-06-19 06:00:04,2009-06-19 06:01:24,2,0
0,2009-06-19,06:01:29,06:03:49,2.3,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn257,pn,8,1,2009-06-19 06:01:29,2009-06-19 06:03:49,3,1
0,2009-06-19,06:04:54,06:27:41,22.8,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn260,pn,9,2,2009-06-19 06:04:54,2009-06-19 06:27:41,3,2
0,2009-06-19,06:27:46,07:31:45,64.0,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn259,pn,10,3,2009-06-19 06:27:46,2009-06-19 07:31:45,3,3
0,2009-06-19,07:31:50,07:32:55,1.1,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn260,pn,11,4,2009-06-19 07:31:50,2009-06-19 07:32:55,3,4
0,2009-06-19,07:33:00,07:54:14,21.2,45,52,116.329375,39.99349,1581.1,0,0,0,1,Pn259,pn,12,5,2009-06-19 07:33:00,2009-06-19 07:54:14,3,5
0,2009-06-19,07:54:19,10:35:06,160.8,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn260,pn,13,6,2009-06-19 07:54:19,2009-06-19 10:35:06,3,6
0,2009-06-19,10:36:46,10:39:01,2.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn257,home,14,7,2009-06-19 10:36:46,2009-06-19 10:39:01,3,7
0,2009-06-19,10:39:06,11:22:41,43.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,15,0,2009-06-19 10:39:06,2009-06-19 11:22:41,3,0
0,2009-06-19,11:22:46,11:24:56,2.2,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn257,pn,16,1,2009-06-19 11:22:46,2009-06-19 11:24:56,4,1
0,2009-06-19,11:26:41,11:28:36,1.9,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn260,pn,17,2,2009-06-19 11:26:41,2009-06-19 11:28:36,4,2
0,2009-06-19,14:15:41,14:18:41,3.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn257,home,18,3,2009-06-19 14:15:41,2009-06-19 14:18:41,4,3
0,2009-06-19,14:18:46,14:19:06,0.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,19,0,2009-06-19 14:18:46,2009-06-19 14:19:06,4,0
0,2009-06-19,14:19:11,14:39:41,20.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,20,1,2009-06-19 14:19:11,2009-06-19 14:39:41,5,1
0,2009-06-19,14:39:46,14:41:21,1.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,21,0,2009-06-19 14:39:46,2009-06-19 14:41:21,5,0
0,2009-06-19,14:41:26,14:43:26,2.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn257,pn,22,1,2009-06-19 14:41:26,2009-06-19 14:43:26,6,1
0,2009-06-19,14:45:01,14:46:16,1.2,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn260,none,23,2,2009-06-19 14:45:01,2009-06-19 14:46:16,6,2
0,2009-06-20,02:47:48,03:14:53,27.1,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn262,home,1,1,2009-06-20 02:47:48,2009-06-20 03:14:53,1,1
0,2009-06-20,03:14:58,03:16:48,1.8,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,2,0,2009-06-20 03:14:58,2009-06-20 03:16:48,1,0
0,2009-06-20,03:16:53,03:18:52,2.0,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,3,1,2009-06-20 03:16:53,2009-06-20 03:18:52,2,1
0,2009-06-20,04:32:43,04:32:58,0.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,4,0,2009-06-20 04:32:43,2009-06-20 04:32:58,2,0
0,2009-06-20,04:33:03,04:33:33,0.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,pn,5,1,2009-06-20 04:33:03,2009-06-20 04:33:33,3,1
0,2009-06-20,04:35:28,04:35:28,0.0,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn262,sw,6,2,2009-06-20 04:35:28,2009-06-20 04:35:28,3,2
0,2009-06-20,04:44:58,04:52:43,7.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,7,3,2009-06-20 04:44:58,2009-06-20 04:52:43,3,3
0,2009-06-20,04:53:18,04:53:43,0.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,8,0,2009-06-20 04:53:18,2009-06-20 04:53:43,3,0
0,2009-06-20,06:42:24,06:42:54,0.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,9,1,2009-06-20 06:42:24,2009-06-20 06:42:54,4,1
0,2009-06-20,06:42:59,06:44:34,1.6,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,10,0,2009-06-20 06:42:59,2009-06-20 06:44:34,4,0
0,2009-06-20,06:44:39,09:23:57,159.3,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn262,home,11,1,2009-06-20 06:44:39,2009-06-20 09:23:57,5,1
0,2009-06-20,14:13:41,14:17:06,3.4,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,12,0,2009-06-20 14:13:41,2009-06-20 14:17:06,5,0
0,2009-06-20,14:17:11,14:29:01,11.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,13,1,2009-06-20 14:17:11,2009-06-20 14:29:01,6,1
0,2009-06-20,14:29:56,14:29:56,0.0,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,14,0,2009-06-20 14:29:56,2009-06-20 14:29:56,6,0
0,2009-06-20,14:30:01,14:32:33,2.5,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,15,1,2009-06-20 14:30:01,2009-06-20 14:32:33,7,1
0,2009-06-20,14:32:38,14:33:58,1.3,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,16,0,2009-06-20 14:32:38,2009-06-20 14:33:58,7,0
0,2009-06-20,14:34:03,14:35:58,1.9,44,54,116.32343,40.002465,500.0,0,0,0,1,Pn262,none,17,1,2009-06-20 14:34:03,2009-06-20 14:35:58,8,1
0,2009-06-21,10:14:07,10:14:57,0.8,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn264,home,1,1,2009-06-21 10:14:07,2009-06-21 10:14:57,1,1
0,2009-06-21,10:18:37,10:22:47,4.2,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,sw,2,0,2009-06-21 10:18:37,2009-06-21 10:22:47,1,0
0,2009-06-21,10:39:12,10:40:02,0.8,43,55,116.317527,40.006935,500.0,0,1,0,0,SW,home,3,1,2009-06-21 10:39:12,2009-06-21 10:40:02,2,1
0,2009-06-21,11:18:02,11:21:07,3.1,44,55,116.323385,40.00697,0.0,1,0,0,0,HOME,pn,4,0,2009-06-21 11:18:02,2009-06-21 11:21:07,2,0
0,2009-06-21,11:26:02,11:29:02,3.0,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn264,pn,5,1,2009-06-21 11:26:02,2009-06-21 11:29:02,3,1
0,2009-06-21,11:29:07,12:28:57,59.8,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn265,pn,6,2,2009-06-21 11:29:07,2009-06-21 12:28:57,3,2
0,2009-06-21,12:29:02,12:30:42,1.7,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn264,pn,7,3,2009-06-21 12:29:02,2009-06-21 12:30:42,3,3
0,2009-06-21,12:30:47,12:42:17,11.5,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn265,pn,8,4,2009-06-21 12:30:47,2009-06-21 12:42:17,3,4
0,2009-06-21,12:42:22,12:42:32,0.2,45,53,116.329331,39.997994,1118.0,0,0,0,1,Pn264,pn,9,5,2009-06-21 12:42:22,2009-06-21 12:42:32,3,5
0,2009-06-21,12:42:37,12:49:37,7.0,45,54,116.329287,40.002499,707.1,0,0,0,1,Pn265,pn,10,6,2009-06-21 12:42:37,2009-06-21 12:49:37,3,6
